Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,antiguedad,producto_barato_caro,visibilidad_por_precio,clasificacion_visibilidad,Item_Fat_Content_Regular,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
0.058105769,60.4562,2004,1777.686,22,0,0.0009611217542617631,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.170141787,116.7834,1987,2303.668,39,0,0.0014569004413298465,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.049579883,110.0912,2004,1965.4416,22,0,0.00045035282565727324,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,178.2686,1999,1955.4546,27,1,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.058725134,43.6744,2007,407.4696,19,0,0.001344612267140476,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.0,105.628,1999,1384.864,27,0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.075695552,168.4158,1999,1504.0422,27,1,0.00044945635742014707,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.007321067,197.7426,2007,2570.6538,19,1,3.702321603943712e-05,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.009463757,73.838,2007,1245.046,19,0,0.00012816919472358407,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.021407511,248.175,1987,3495.45,39,1,8.625974010275007e-05,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
0.145669556,247.2776,1985,743.0328,41,1,0.0005890932134572642,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.041273236,82.4934,2009,982.7208,17,0,0.000500321674218786,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.128090139,107.0622,1997,1376.2086,29,0,0.001196408620409444,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.135707553,172.5106,2004,2053.3272,22,1,0.0007866621123571537,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.027774002,152.3708,2004,3159.8868,22,1,0.000182279032465538,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.07278643,49.4376,1985,191.7504,41,0,0.0014722889056103046,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.029640604,40.8138,1985,1543.3244,41,0,0.0007262397522406637,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.187939003,146.9418,2002,1029.9926,24,1,0.0012790029998271423,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.14492016,224.4404,1987,1800.3232,39,1,0.0006456955164934655,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0.125419157,40.048,1999,399.48,27,0,0.0031317208599680384,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.049121972,144.6102,1987,2916.204,39,1,0.00033968538872085097,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.0,175.3028,1985,3719.1588,41,1,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.074149074,262.2568,1997,5273.136,29,1,0.0002827346097412917,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.04604992,151.9682,1987,3354.3004,39,1,0.00030302339568409706,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0.035384612,180.3318,2007,3428.2042,19,1,0.00019621947986988433,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.038340116,240.1564,1985,7150.692,41,1,0.00015964644706532912,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0.0,81.8618,1985,161.1236,41,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.049080853,147.7734,1985,4602.6754,41,1,0.00033213591214657036,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.076183667,245.646,1985,3695.19,41,1,0.00031013599651531066,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.028711412,39.9454,2009,377.5086,17,0,0.0007187664161580557,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.0,81.6276,1997,1787.0072,29,0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.12517151,88.9198,1985,3139.9128,41,0,0.0014076899633152574,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.037826873,189.7188,1997,2285.0256,29,1,0.00019938389342542752,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.101747034,231.33,1987,4660.6,39,1,0.00043983501491375954,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.0,47.2744,2004,679.116,22,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.075142108,145.8444,1985,3773.7544,41,1,0.0005152210712238523,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.061424738,56.7614,2009,1049.9666,17,0,0.0010821568530726866,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0.040597054,187.324,2002,1864.24,24,1,0.00021672105015908266,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.041556697,104.4332,1985,307.5996,41,0,0.0003979261097045767,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.126791761,262.1568,1998,527.3136,28,1,0.0004836485683377277,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.117484834,158.5578,1997,2406.867,29,1,0.0007409590319744599,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.106097275,43.2796,2009,123.8388,17,0,0.0024514384375086645,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.129395895,140.3838,1987,1826.2894,39,0,0.0009217295371688187,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.100265027,142.5786,2009,3323.0078,17,0,0.0007032263397171806,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.011557563,165.3526,1999,3453.5046,27,1,6.989646972590694e-05,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.119157788,263.791,2009,2103.928,17,1,0.00045171286359276853,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0.077622622,121.8414,1998,243.6828,28,0,0.0006370792029638531,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.041194986,39.1164,1985,1235.7248,41,0,0.001053138479001135,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.085135953,232.3668,1997,3685.8688,29,1,0.0003663860456829461,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.106816919,114.2492,1998,463.3968,28,0,0.000934946756738778,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.04421348,173.408,1987,1038.648,39,1,0.0002549679368887249,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0.013745883,62.0168,1985,1534.0032,41,0,0.0002216477309374234,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.094308058,251.8698,1999,3551.3772,27,1,0.00037443178181743105,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.026622757,144.247,2002,3149.234,24,1,0.00018456367896732686,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.014234595,190.2872,1999,4727.18,27,1,7.480584611051084e-05,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.078526225,173.5422,1999,5000.8238,27,1,0.00045249066221357114,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.0249887,150.3392,2009,447.4176,17,1,0.00016621546476235072,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0.143712172,60.2878,2009,1151.1682,17,0,0.0023837687226934802,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.067373081,258.8988,1985,3083.9856,41,1,0.00026022940623904013,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.053822086,183.8292,1987,2554.0088,39,1,0.0002927831160664356,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.043011277,177.2028,2009,3364.9532,17,1,0.00024272346148029265,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.123557061,216.6192,1985,215.7192,41,1,0.0005703883173790689,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.127968205,209.627,2009,3984.813,17,1,0.0006104566921245831,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.007570599,144.6102,2009,2187.153,17,1,5.235176356854496e-05,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.0,92.312,1985,372.848,41,0,0.0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.081996785,40.1164,2004,540.6296,22,0,0.002043971667447727,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.067777778,186.924,2009,3169.208,17,1,0.0003625953756606963,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.080362549,229.0036,2007,4326.3684,19,1,0.00035092264488418526,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.013929059,94.1462,1997,2221.1088,29,0,0.00014795136712899727,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.077169953,63.0536,2007,1225.072,19,0,0.0012238786207290305,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,143.3128,1997,1438.128,29,1,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.112681821,119.144,2009,3235.788,17,0,0.0009457616078023232,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.10080442,45.4744,1985,1041.3112,41,0,0.0022167289727846877,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.02512588,150.4734,2004,890.8404,22,1,0.00016697888131722948,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.122519571,93.0436,1985,2363.59,41,0,0.0013167974046576012,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0.15021128,179.066,2007,2696.49,19,1,0.000838859861726961,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.028357839,163.2894,2004,4530.1032,22,1,0.00017366613509511335,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.130663423,175.237,2007,2117.244,19,1,0.0007456383240982213,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.006335942,121.8098,1999,2048.6666,27,0,5.201504312460902e-05,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.032845997,106.7938,1987,3215.814,39,0,0.00030756464326580756,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.076735903,62.4536,1997,1225.072,29,0,0.001228686624950363,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.01530184,154.434,1997,1378.206,29,1,9.908336247199452e-05,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.029377239,46.1718,1998,94.5436,28,0,0.0006362593401166946,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.233356571,146.576,1998,439.428,28,1,0.0015920517069643054,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0.137053947,94.4094,2009,1047.3034,17,0,0.001451698104214199,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.0,43.4744,1997,543.2928,29,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.177236497,172.3422,2004,2586.633,22,1,0.0010283987148823677,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.111830282,105.4622,1987,952.7598,39,0,0.0010603826015387504,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.0,84.654,1999,1211.756,27,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.008204465,99.8674,1999,2342.9502,27,0,8.215358565457796e-05,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.02439015,95.9068,1985,3207.8244,41,0,0.00025431095605316827,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.064143995,85.9566,2002,1691.132,24,0,0.000746236996344667,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.033275634,173.8738,2007,2432.8332,19,1,0.00019137807996374382,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.107662745,224.1772,2007,2890.9036,19,1,0.00048025733660693416,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.01115195,40.6454,2007,167.7816,19,0,0.00027437176162616186,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.013064516,115.5834,2002,1382.2008,24,0,0.00011303107539664,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.009954237,158.263,1999,2659.871,27,1,6.289680468587099e-05,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.021214364,48.2034,1985,97.2068,41,0,0.0004401009887269362,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.067859568,60.1562,2004,1599.9174,22,0,0.0011280560939687014,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.103481775,150.005,2002,1797.66,24,1,0.0006898555048165062,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.015358176,92.4146,2007,1459.4336,19,0,0.00016618776686800572,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.293066133,177.0712,1985,351.5424,41,1,0.0016550750940864465,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.030981392,51.9008,2007,708.4112,19,0,0.0005969347678648499,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.0,153.8024,1985,7741.9224,41,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0.013623294,109.3596,2002,1186.4556,24,0,0.00012457337078774976,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.041098734,80.9276,2009,487.3656,17,0,0.000507845704061408,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.01209726,188.853,2004,3225.801,22,1,6.405648837985099e-05,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.034382602,96.5726,1987,2251.0698,39,0,0.0003560285422573277,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.035406842,244.317,1985,8262.578,41,1,0.0001449217287376646,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0.090374342,114.3176,2002,1946.7992,24,0,0.0007905549276751786,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.074451126,264.5568,2009,6327.7632,17,1,0.00028141830412221495,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0.031467128,91.8462,2002,2313.655,24,0,0.0003426067491088363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.078786674,184.824,1997,3355.632,29,1,0.0004262794550491278,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.056032247,102.3016,2002,1619.2256,24,0,0.0005477162331771938,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.058935522,246.646,1997,2463.46,29,1,0.00023894781184369501,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.064577332,230.5352,1985,687.1056,41,1,0.000280119183534662,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.034306962,252.3356,1997,3815.034,29,1,0.00013595767699841008,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.053586458,89.7856,1985,966.7416,41,0,0.0005968268631049967,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.076431919,113.2202,2009,2025.3636,17,0,0.0006750731671556843,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0.039090105,148.4418,2002,4119.9704,24,1,0.00026333623682817103,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.031549131,99.0384,1998,197.0768,28,0,0.0003185545303639801,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.115233813,94.4094,1987,2856.282,39,0,0.0012205756312401094,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.159825617,195.5478,2004,4262.4516,22,1,0.0008173225011991953,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.073080167,228.4668,2007,2534.0348,19,1,0.000319872152102625,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.066727717,181.6292,1987,2371.5796,39,1,0.0003673843027442724,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.012146608,37.9848,2004,782.9808,22,0,0.0003197754891430256,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.022552083,226.6036,2007,6831.108,19,1,9.952217440499621e-05,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.047036036,170.5422,2007,2759.0752,19,1,0.0002758029156419936,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.087158654,95.141,2004,2220.443,22,0,0.0009160998307774776,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.027756137,150.4708,1987,2106.5912,39,1,0.00018446194876348102,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.092589917,159.5604,1987,1901.5248,39,1,0.0005802813041331057,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
0.0,117.615,1987,1514.695,39,0,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
0.077427883,41.8454,1985,41.9454,41,0,0.0018503320078192586,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.121227447,197.5452,2004,4306.3944,22,1,0.000613669413379824,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.066284519,247.2092,2004,3486.1288,22,1,0.00026813127909479096,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.03549838,36.6506,2009,455.4072,17,0,0.0009685620426405026,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.072131519,120.1098,2002,2892.2352,24,0,0.0006005464916268281,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.0,216.4166,2002,2830.3158,24,1,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.021020616,130.7942,2002,2782.3782,24,0,0.00016071519990947612,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.111902259,105.4622,2004,1905.5196,22,0,0.0010610650925165605,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.071548187,120.2098,2009,602.549,17,0,0.0005951942936432803,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.071540443,210.6612,1999,2508.7344,27,1,0.0003395995228357191,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.121765124,264.1884,1985,264.9884,41,1,0.0004609026134379859,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.014609738,160.4262,2002,3182.524,24,1,9.106827937082597e-05,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.080697998,39.8506,1985,37.9506,41,0,0.0020250133749554586,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.156802171,242.1538,2004,4326.3684,22,1,0.0006475313251330353,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.024144862,123.373,2004,2093.941,22,0,0.00019570620800337188,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.062297249,60.6562,2009,592.562,17,0,0.0010270549259597534,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0.052058711,55.5588,1985,1145.176,41,0,0.0009370020770786986,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.031402114,40.248,2002,319.584,24,0,0.0007802155138143511,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.113217223,191.1504,1997,1725.7536,29,1,0.0005922939371301343,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,177.3002,2004,3044.7034,22,1,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,118.515,2009,1398.18,17,0,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0.031139933,74.8012,1985,303.6048,41,0,0.00041630258605476923,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.013363902,106.128,2004,1917.504,22,0,0.00012592248982360924,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.030952737,160.1578,1985,3048.6982,41,1,0.00019326399963036454,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.07136748,111.8518,2009,2277.036,17,0,0.0006380539249256606,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0.058192802,246.9802,1999,5896.3248,27,1,0.00023561727620270776,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.022976493,240.3538,1999,4086.0146,27,1,9.559446532569903e-05,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.111220521,65.7826,1997,968.739,29,0,0.00169072856652063,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.037967687,125.6046,1999,1618.5598,27,0,0.00030227943084887017,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0.0,164.5526,1985,2302.3364,41,1,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0.032158866,154.8972,1997,1713.7692,29,1,0.00020761424996707496,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.045068892,190.8872,1985,945.436,41,1,0.00023610222162617504,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.033176087,120.1124,2002,1896.1984,24,0,0.0002762086762066198,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.018845298,96.7384,2004,2759.0752,22,0,0.00019480679854122046,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.056375879,84.6908,2004,1006.6896,22,0,0.0006656670972525941,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.161356273,253.1014,2009,2805.0154,17,1,0.0006375163195462371,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.034605882,95.9726,2007,2153.1972,19,0,0.00036058085328520843,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.033942546,213.5902,1999,4460.1942,27,1,0.0001589143415755966,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.025740259,89.4172,1987,1605.9096,39,0,0.0002878669763759098,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0.026938317,174.1396,1985,4012.1108,41,1,0.00015469380313265908,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.033754478,199.0426,2004,3361.6242,22,1,0.0001695841895152093,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.015375557,156.9604,1985,4278.4308,41,1,9.79581920025688e-05,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0.140458316,169.7764,1999,3263.7516,27,1,0.0008273135488795852,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.046333982,97.2384,1985,2660.5368,41,0,0.00047649881116925005,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0.0,82.8592,2004,908.1512,22,0,0.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.139228412,49.5376,1997,1198.44,29,0,0.002810560301669843,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
